Date,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM
2016-08-01,35.456356048583984,38.45800018310547,13.599813461303711,66.20943450927734,92.36033630371094,52.639095306396484,1.5056753158569336,40.924495697021484,14.133999824523926,20.181947708129883,57.21914291381836,42.02000045776367,38.45800018310547,17.642000198364258,81.94999694824219,119.33999633789062,67.5,1.5334999561309814,53.11000061035156,14.133999824523926,23.81333351135254,87.13999938964844,45.790000915527344,38.749000549316406,17.941999435424805,84.7300033569336,125.9000015258789,67.7699966430664,1.587499976158142,54.869998931884766,15.775333404541016,25.06333351135254,88.94000244140625,41.93000030517578,37.51750183105469,16.128000259399414,80.91999816894531,118.33000183105469,63.380001068115234,1.3875000476837158,51.27000045776367,13.90999984741211,23.6299991607666,85.58000183105469,44.75,37.993499755859375,16.277999877929688,82.76000213623047,125.30999755859375,64.1500015258789,1.433500051498413,54.61000061035156,15.699999809265137,24.270000457763672,88.08000183105469,227349600,1000008000,478313000,74539900,138570700,263306200,9305120000,52889500,934366500,637380000,235412300
2016-09-01,35.68418884277344,41.865501403808594,13.299173355102539,71.7194595336914,92.03376770019531,51.9294319152832,1.6850181818008423,41.255828857421875,13.60200023651123,20.513519287109375,57.79981231689453,42.290000915527344,41.865501403808594,17.25200080871582,88.7699966430664,118.12999725341797,66.58999633789062,1.7130000591278076,53.540000915527344,13.60200023651123,24.040000915527344,87.27999877929688,42.529998779296875,41.997501373291016,17.767000198364258,88.9800033569336,119.97000122070312,67.9000015258789,1.7297500371932983,54.790000915527344,14.073332786560059,24.39666748046875,89.37000274658203,40.47999954223633,37.79999923706055,15.875,79.93000030517578,117.04000091552734,65.11000061035156,1.4329999685287476,50.470001220703125,12.896666526794434,23.433332443237305,82.29000091552734,41.91999816894531,38.54499816894531,17.687999725341797,81.58999633789062,119.19000244140625,67.63999938964844,1.534749984741211,53.13999938964844,13.934000015258789,23.856666564941406,86.72000122070312,161480600,1346714000,745974000,99198200,130378400,316507200,8665252000,54418600,1059478500,530951700,271447100
2016-10-01,33.110599517822266,39.49100112915039,13.166081428527832,67.42940521240234,90.36651611328125,54.0116081237793,1.7499397993087769,40.52293014526367,13.182000160217285,19.916200637817383,55.177330017089844,39.2400016784668,39.49100112915039,17.027999877929688,83.45999908447266,115.98999786376953,69.26000213623047,1.7790000438690186,52.15999984741211,13.182000160217285,23.34000015258789,83.31999969482422,43.779998779296875,42.36050033569336,17.700000762939453,89.87000274658203,120.19999694824219,69.7699966430664,1.8237500190734863,53.36000061035156,14.378000259399414,24.190000534057617,88.66999816894531,39.220001220703125,38.730499267578125,16.68000030517578,82.70999908447266,112.98999786376953,66.0999984741211,1.5924999713897705,49.619998931884766,12.800000190734863,22.356666564941406,82.98999786376953,42.060001373291016,41.79999923706055,17.301000595092773,88.2300033569336,118.0,66.3499984741211,1.7130000591278076,53.33000183105469,14.153332710266113,23.94333267211914,86.94000244140625,187783500,1541276000,423036000,105556900,140054500,304123000,6551568000,48278400,1381992000,512148600,192041100
2016-11-01,32.32756423950195,37.528499603271484,13.182318687438965,77.8868179321289,86.71258544921875,62.97412872314453,2.2673470973968506,39.54405212402344,12.626667022705078,20.03282356262207,57.81304931640625,38.06999969482422,37.528499603271484,17.048999786376953,95.55999755859375,111.30000305175781,80.16999816894531,2.305000066757202,50.900001525878906,12.626667022705078,23.476667404174805,87.30000305175781,41.529998779296875,40.04199981689453,17.802000045776367,96.44000244140625,122.5,80.52999877929688,2.3812499046325684,52.0099983215332,13.289999961853027,24.030000686645508,88.19000244140625,37.810001373291016,35.505001068115234,16.302000045776367,80.33000183105469,111.30000305175781,67.63999938964844,1.6644999980926514,45.93000030517578,11.879332542419434,22.706666946411133,82.76000213623047,39.2400016784668,39.95000076293945,17.07200050354004,83.47000122070312,114.76000213623047,69.4800033569336,1.7855000495910645,51.959999084472656,13.202667236328125,23.32666778564453,83.5,180432800,2201718000,536511000,121009500,171310900,458561900,12767464000,78372600,1483290000,631111800,233089000
2016-12-01,32.61628723144531,37.493499755859375,13.667887687683105,75.58833312988281,90.37910461425781,67.78144836425781,2.6288397312164307,41.01237869262695,14.246000289916992,19.66020393371582,60.30253601074219,38.40999984741211,37.493499755859375,17.677000045776367,92.73999786376953,115.20999908447266,86.29000091552734,2.6684999465942383,52.790000915527344,14.246000289916992,23.040000915527344,90.26000213623047,39.790000915527344,39.12300109863281,18.39900016784668,97.4000015258789,117.30000305175781,87.38999938964844,2.9982500076293945,53.5099983215332,14.920000076293945,24.15999984741211,93.22000122070312,37.380001068115234,36.834999084472656,16.062000274658203,91.0,109.31999969482422,80.6500015258789,2.1192500591278076,49.58000183105469,12.0,22.94333267211914,86.5999984741211,38.119998931884766,37.62049865722656,17.000999450683594,96.0,111.36000061035156,80.6500015258789,2.302500009536743,50.689998626708984,12.550000190734863,23.416667938232422,87.9800033569336,178428200,1473204000,671895000,88839100,138044800,343139500,18082228000,49335200,1319901000,487582500,220435500
2017-01-01,35.46946334838867,41.17399978637695,15.513564109802246,77.96829986572266,88.8415298461914,66.47747039794922,2.6889331340789795,38.261878967285156,16.795333862304688,19.119117736816406,56.0467414855957,41.77000045776367,41.17399978637695,19.950000762939453,95.66000366210938,113.25,84.62999725341797,2.7295000553131104,48.849998474121094,16.795333862304688,22.246667861938477,83.88999938964844,41.790000915527344,42.19200134277344,20.57900047302246,99.45999908447266,117.0,88.16999816894531,2.7972500324249268,54.25,17.230667114257812,23.209999084472656,91.33999633789062,38.34000015258789,37.3849983215332,17.33099937438965,92.19999694824219,110.76000213623047,83.02999877929688,2.477750062942505,48.619998931884766,14.064000129699707,21.760000228881836,83.12999725341797,38.630001068115234,37.895999908447266,17.82900047302246,94.0,115.77999877929688,87.33999633789062,2.609999895095825,53.27000045776367,14.324000358581543,23.079999923706055,90.94000244140625,211271100,1412280000,663510000,94104300,143312500,343161300,13396840000,57589300,1510194000,545484000,252514500
2017-02-01,38.527442932128906,42.25199890136719,16.402387619018555,79.43708038330078,95.87041473388672,71.5765380859375,2.499293565750122,39.985042572021484,16.666000366210938,20.319440841674805,54.329734802246094,45.08000183105469,42.25199890136719,21.093000411987305,96.66000366210938,122.20999908447266,90.62000274658203,2.5369999408721924,51.04999923706055,16.666000366210938,23.643333435058594,81.31999969482422,45.68000030517578,43.042999267578125,21.59600067138672,99.19999694824219,122.87999725341797,91.33999633789062,3.0230000019073486,51.65999984741211,19.159332275390625,24.266666412353516,84.16000366210938,41.439998626708984,40.150001525878906,20.020999908447266,92.11000061035156,112.47000122070312,84.16000366210938,2.3924999237060547,48.33000183105469,16.134000778198242,22.01333236694336,80.76000213623047,41.5099983215332,41.46049880981445,20.225000381469727,95.80999755859375,112.4800033569336,85.54000091552734,2.7644999027252197,48.84000015258789,16.8700008392334,22.15333366394043,84.0,165452100,1434966000,453126000,85107800,133814500,271414600,14206788000,52031100,1793100000,623902200,237345100
2017-03-01,37.95482635498047,44.32699966430664,17.026819229125977,76.2319564819336,98.35260009765625,69.38075256347656,2.686161994934082,40.63513946533203,18.553333282470703,20.648880004882812,55.29174041748047,44.40999984741211,44.32699966430664,21.895999908447266,92.76000213623047,124.55000305175781,87.83999633789062,2.723249912261963,51.880001068115234,18.553333282470703,24.02666664123535,82.01000213623047,45.84000015258789,44.51750183105469,22.774999618530273,98.97000122070312,129.0,93.9800033569336,2.75,51.939998626708984,18.799999237060547,24.18666648864746,84.25,44.2599983215332,41.67499923706055,21.055999755859375,90.33999633789062,122.38999938964844,85.2300033569336,2.3792500495910645,48.79999923706055,16.185333251953125,23.110000610351562,80.30999755859375,45.369998931884766,42.65250015258789,21.30699920654297,98.19999694824219,122.48999786376953,92.79000091552734,2.594749927520752,51.099998474121094,16.94533348083496,23.656667709350586,81.69999694824219,148914700,1214214000,662840000,142419000,166544900,371669000,14288960000,64149400,1605529500,573309300,315475000
2017-04-01,37.29676055908203,46.2495002746582,17.248546600341797,84.03924560546875,97.499755859375,68.7172622680664,2.571988344192505,42.99976348876953,20.937999725341797,21.695302963256836,55.04901885986328,43.63999938964844,46.2495002746582,22.08099937438965,102.26000213623047,123.47000122070312,87.0,2.6075000762939453,54.40999984741211,20.937999725341797,25.059999465942383,81.6500015258789,44.61000061035156,47.47949981689453,22.409000396728516,105.9800033569336,125.80999755859375,89.12999725341797,2.7412500381469727,55.93000030517578,20.98666763305664,25.25666618347168,83.55000305175781,42.310001373291016,44.2244987487793,20.8439998626709,91.0,120.94999694824219,84.36000061035156,2.3872499465942383,51.65999984741211,18.972000122070312,23.793333053588867,80.30000305175781,44.41999816894531,44.400001525878906,21.899999618530273,92.43000030517578,124.7300033569336,87.98999786376953,2.723750114440918,51.790000915527344,19.126667022705078,24.02666664123535,82.0199966430664,135569400,1470794000,364497000,111612100,106205200,321139800,9572572000,56473400,1754259000,382581600,192624700
2017-05-01,39.26183319091797,49.73099899291992,18.706951141357422,87.36412048339844,101.27435302734375,65.25931549072266,3.5596017837524414,43.89279556274414,22.733999252319336,22.682235717773438,54.2736930847168,45.65999984741211,49.73099899291992,23.947999954223633,105.43000030517578,128.25,82.1500015258789,3.608750104904175,55.540000915527344,22.733999252319336,26.200000762939453,80.5,45.75,50.060001373291016,24.288999557495117,105.94000244140625,128.8000030517578,88.08999633789062,3.674999952316284,56.150001525878906,22.859333038330078,26.479999542236328,83.2300033569336,42.880001068115234,46.38999938964844,21.990999221801758,97.73999786376953,122.33999633789062,81.63999938964844,2.5577499866485596,53.150001525878906,19.384000778198242,24.98666763305664,80.47000122070312,43.56999969482422,46.38999938964844,22.208999633789062,102.6500015258789,123.4000015258789,87.36000061035156,2.618499994277954,54.54999923706055,20.992000579833984,25.030000686645508,81.51000213623047,132880600,1524040000,503897000,103921000,112541500,283639500,19209444000,47701100,2220694500,547037400,220122400
2017-06-01,41.798458099365234,48.400001525878906,18.204679489135742,89.04629516601562,105.15731811523438,72.6074447631836,3.568535566329956,46.34268569946289,24.107332229614258,21.98573875427246,54.94272994995117,48.61000061035156,48.400001525878906,23.30500030517578,107.45999908447266,132.2899932861328,91.4000015258789,3.614000082015991,58.63999938964844,24.107332229614258,25.226667404174805,80.7300033569336,49.59000015258789,50.849998474121094,25.67799949645996,108.18000030517578,137.0,92.6500015258789,4.212500095367432,59.4900016784668,25.799333572387695,26.823333740234375,83.69000244140625,45.470001220703125,46.349998474121094,23.05699920654297,102.30000305175781,128.1199951171875,81.6500015258789,3.5527501106262207,55.209999084472656,22.28066635131836,24.43000030517578,79.26000213623047,45.52000045776367,49.929500579833984,24.15999984741211,105.7699966430664,128.32000732421875,82.45999908447266,3.6247498989105225,55.5099983215332,22.933332443237305,26.213333129882812,80.37000274658203,160419100,1922708000,833768000,105087500,145558900,334136800,23445520000,69533300,2789266500,742562100,303836700
2017-07-01,42.28858947753906,49.388999938964844,19.349878311157227,94.4241943359375,105.49915313720703,72.9251937866211,4.011638164520264,48.43062210083008,21.564666748046875,23.237836837768555,54.473140716552734,49.18000030517578,49.388999938964844,24.666000366210938,113.94999694824219,132.72000122070312,91.80000305175781,4.062749862670898,60.810001373291016,21.564666748046875,26.663333892822266,80.04000091552734,51.130001068115234,54.16550064086914,25.849000930786133,114.9000015258789,137.0800018310547,94.51000213623047,4.2482500076293945,61.810001373291016,24.75666618347168,26.780000686645508,82.48999786376953,47.83000183105469,47.54999923706055,22.75,105.11000061035156,129.57000732421875,90.31999969482422,3.4644999504089355,56.59000015258789,20.208667755126953,24.376667022705078,78.2699966430664,48.72999954223633,48.63949966430664,23.451000213623047,106.51000213623047,132.7899932861328,91.55999755859375,3.6262500286102295,58.91999816894531,24.682666778564453,25.280000686645508,80.79000091552734,114458500,1576248000,424892000,86813400,107885800,271473000,15491016000,45089900,2724600000,430344300,201333900
2017-08-01,44.044376373291016,49.029998779296875,19.774274826049805,98.06034088134766,105.22095489501953,72.59944152832031,4.182708263397217,50.461509704589844,23.726667404174805,22.6800537109375,51.94821548461914,50.939998626708984,49.029998779296875,25.207000732421875,117.48999786376953,132.3699951171875,90.88999938964844,4.236000061035156,63.36000061035156,23.726667404174805,26.023332595825195,76.33000183105469,51.04999923706055,50.31999969482422,25.93600082397461,118.83000183105469,134.97000122070312,95.22000122070312,4.363999843597412,63.58000183105469,24.666667938232422,27.329999923706055,80.81999969482422,48.04999923706055,46.81650161743164,23.8700008392334,112.08999633789062,130.89999389648438,90.16000366210938,3.8227500915527344,59.36000061035156,20.74799919128418,25.833332061767578,76.05000305175781,49.209999084472656,49.80550003051758,24.822999954223633,114.2699966430664,133.1699981689453,92.48999786376953,4.053249835968018,61.06999969482422,21.53333282470703,26.75,80.16000366210938,101731600,1547836000,609759000,66522800,107061100,253237800,14728216000,40513800,2054124000,610958100,224413200
2017-09-01,46.136775970458984,48.067501068115234,19.02666664123535,104.08634185791016,104.00235748291016,76.28970336914062,4.4169111251831055,50.54115295410156,22.739999771118164,22.843181610107422,56.334251403808594,53.36000061035156,48.067501068115234,24.253999710083008,124.70999908447266,130.00999450683594,95.51000213623047,4.469250202178955,63.459999084472656,22.739999771118164,26.046667098999023,81.9800033569336,54.79999923706055,50.0,25.534000396728516,125.55000305175781,135.7899932861328,95.87999725341797,4.78000020980835,65.48999786376953,25.974000930786133,27.040000915527344,82.44999694824219,50.63999938964844,46.587501525878906,23.152999877929688,116.5,129.0500030517578,88.08000183105469,4.067749977111816,62.11000061035156,22.360000610351562,25.90999984741211,76.31999969482422,51.029998779296875,49.209999084472656,25.232999801635742,117.48999786376953,132.60000610351562,91.25,4.24875020980835,63.43000030517578,23.7413330078125,26.10333251953125,76.37000274658203,125039500,1185836000,539378000,64132400,116205400,250922800,14447336000,44020400,1672690500,483460800,216249200
2017-10-01,46.889015197753906,55.263999938964844,20.7877197265625,113.34239959716797,111.5219497680664,80.3634033203125,5.109701156616211,51.7821159362793,22.101999282836914,25.52390480041504,57.275672912597656,54.22999954223633,55.263999938964844,26.391000747680664,135.8000030517578,139.41000366210938,100.61000061035156,5.170249938964844,64.58000183105469,22.101999282836914,29.10333251953125,83.3499984741211,56.689998626708984,56.13949966430664,26.670000076293945,140.44000244140625,144.35000610351562,102.41999816894531,5.197249889373779,65.62999725341797,24.200000762939453,29.703332901000977,84.23999786376953,53.20000076293945,47.51850128173828,23.750999450683594,123.94999694824219,130.02000427246094,94.95999908447266,4.425000190734863,63.150001525878906,21.110666275024414,25.833332061767578,81.25,53.63999938964844,48.20000076293945,24.5310001373291,124.4000015258789,130.16000366210938,95.7699966430664,4.519999980926514,63.68000030517578,22.834667205810547,25.96666717529297,81.30000305175781,125041700,1666682000,533106000,92524700,123841100,259433200,11422664000,42722700,1845550500,596325300,172408300
2017-11-01,48.97773742675781,58.837501525878906,21.892837524414062,118.51030731201172,111.45796966552734,83.97457885742188,4.958986282348633,53.105133056640625,20.59000015258789,28.423887252807617,57.23445129394531,56.369998931884766,58.837501525878906,27.79400062561035,141.14999389648438,139.3300018310547,104.5199966430664,5.017749786376953,66.2300033569336,20.59000015258789,32.40999984741211,83.29000091552734,56.52000045776367,60.670501708984375,28.56800079345703,141.3300018310547,141.8699951171875,106.66000366210938,5.466750144958496,67.52999877929688,22.173999786376953,33.37666702270508,84.13999938964844,53.61000061035156,54.34349822998047,24.886999130249023,133.80999755859375,136.60000610351562,95.94999694824219,4.780749797821045,64.31999969482422,19.5086669921875,29.0,80.01000213623047,53.88999938964844,55.27000045776367,26.423999786376953,135.6699981689453,139.8300018310547,101.0999984741211,5.233749866485596,64.5999984741211,22.149999618530273,29.023332595825195,83.38999938964844,110451700,1543300000,754829000,61119100,93742200,256086400,11830896000,37140600,2232192000,668109300,191810600
2017-12-01,49.585941314697266,58.4734992980957,20.23555564880371,132.3050537109375,112.45440673828125,85.91888427734375,4.784171104431152,51.72600173950195,20.75666618347168,28.868234634399414,58.00688934326172,57.06999969482422,58.4734992980957,25.690000534057617,157.5800018310547,139.72000122070312,106.94000244140625,4.837500095367432,64.51000213623047,20.75666618347168,32.91666793823242,83.63999938964844,57.77000045776367,59.73899841308594,27.56999969482422,158.64999389648438,143.8000030517578,108.45999908447266,5.007500171661377,67.05000305175781,23.16266632080078,33.3033332824707,84.36000061035156,54.31999969482422,56.23699951171875,25.339000701904297,138.3800048828125,138.60000610351562,102.19999694824219,4.514500141143799,62.9900016784668,20.0,32.04666519165039,82.16999816894531,56.29999923706055,58.602500915527344,27.520999908447266,141.60000610351562,139.57000732421875,104.9000015258789,4.982749938964844,66.4000015258789,20.362667083740234,32.53666687011719,83.44000244140625,128810800,1155204000,667869000,74722200,114023200,284432100,10112216000,38919200,1648270500,500322300,220601300
2018-01-01,54.008445739746094,72.54450225830078,19.666393280029297,136.6709442138672,111.22296905517578,92.932861328125,6.077254295349121,52.557960510253906,23.62066650390625,31.327302932739258,60.54521560668945,62.15999984741211,72.54450225830078,24.80299949645996,162.77999877929688,138.19000244140625,115.66999816894531,6.144999980926514,65.11000061035156,23.62066650390625,35.53333282470703,87.30000305175781,64.5999984741211,73.62899780273438,27.426000595092773,173.24000549316406,148.32000732421875,117.3499984741211,6.231750011444092,65.16999816894531,24.03333282470703,36.65999984741211,89.30000305175781,57.81999969482422,58.5255012512207,23.701000213623047,155.39999389648438,138.10000610351562,106.80999755859375,4.862500190734863,61.09000015258789,20.3786678314209,32.84000015258789,83.66000366210938,58.20000076293945,58.599998474121094,25.976999282836914,158.3000030517578,139.66000366210938,107.62999725341797,4.894499778747559,64.58999633789062,20.799999237060547,33.099998474121094,83.81999969482422,156001900,1927424000,752835000,134897200,170954200,304940100,11456216000,53665400,1864072500,509083800,233944600
2018-02-01,52.669105529785156,75.62249755859375,19.54191017150879,130.43081665039062,104.53462219238281,93.27964782714844,5.983303546905518,48.98197555541992,22.87066650390625,26.45189094543457,52.52798080444336,60.33000183105469,75.62249755859375,24.645999908447266,154.6300048828125,129.8800048828125,115.5,6.050000190734863,60.68000030517578,22.87066650390625,30.003332138061523,75.73999786376953,62.540000915527344,76.43499755859375,25.573999404907227,164.60000610351562,140.6699981689453,119.33000183105469,6.29925012588501,65.19000244140625,23.999332427978516,35.52000045776367,89.25,55.58000183105469,63.29650115966797,22.489999771118164,142.85000610351562,122.1500015258789,103.9800033569336,5.099999904632568,58.279998779296875,19.650667190551758,30.0,73.9000015258789,61.75,72.25,24.172000885009766,161.24000549316406,137.52999877929688,115.7699966430664,5.9629998207092285,65.01000213623047,23.399999618530273,35.31999969482422,87.5,142631600,2755680000,729491000,126876000,177033700,354632300,14915528000,63599500,1637850000,922598100,369414700
2018-03-01,52.31117248535156,72.36699676513672,18.684782028198242,124.3154296875,103.80268096923828,88.81355285644531,5.729479789733887,50.846641540527344,17.742000579833984,26.146257400512695,52.27342224121094,59.91999816894531,72.36699676513672,23.565000534057617,147.3800048828125,128.14999389648438,109.97000122070312,5.789750099182129,62.9900016784668,17.742000579833984,29.656667709350586,74.61000061035156,63.95000076293945,80.87699890136719,27.385000228881836,159.33999633789062,135.6999969482422,118.75,6.362500190734863,64.0199966430664,23.244667053222656,30.166667938232422,76.9800033569336,58.43000030517578,68.26000213623047,23.47599983215332,143.6300048828125,124.9000015258789,106.6500015258789,5.425000190734863,59.25,16.547332763671875,28.426666259765625,72.66999816894531,60.15999984741211,75.68000030517578,24.586000442504883,153.6699981689453,129.11000061035156,115.4800033569336,6.047749996185303,60.5099983215332,23.000667572021484,30.05666732788086,75.52999877929688,141022100,2608002000,1029054000,125301400,151837800,321513800,14118440000,44279300,2359027500,768009000,356741300
2018-04-01,50.74848937988281,78.30650329589844,18.457347869873047,121.76799011230469,102.45806121826172,87.85247039794922,5.563971996307373,52.796424865722656,19.593332290649414,26.151371002197266,54.4733772277832,58.130001068115234,78.30650329589844,22.941999435424805,144.36000061035156,126.48999786376953,108.77999877929688,5.622499942779541,64.91000366210938,19.593332290649414,29.48666763305664,77.75,60.150001525878906,81.90499877929688,25.28499984741211,161.10000610351562,132.8800048828125,115.1500015258789,5.981249809265137,67.0,20.633333206176758,29.886667251586914,80.9000015258789,56.9900016784668,67.64399719238281,22.54400062561035,138.0500030517578,123.54000091552734,106.08000183105469,5.257500171661377,60.81999969482422,16.305999755859375,28.280000686645508,72.16000366210938,59.81999969482422,70.88099670410156,23.395000457763672,146.44000244140625,127.81999969482422,109.95999908447266,5.718500137329102,63.16999816894531,17.083999633789062,29.333332061767578,74.2699966430664,136142700,2598392000,754762000,118197600,144094200,340100300,11144008000,52223300,2854662000,490745400,285826800
2018-05-01,53.975284576416016,81.48100280761719,20.279590606689453,128.78158569335938,96.893310546875,86.86127471923828,6.239119529724121,52.34093475341797,18.98200035095215,24.401248931884766,56.91853332519531,61.529998779296875,81.48100280761719,25.207000732421875,151.91000366210938,119.62000274658203,107.01000213623047,6.304749965667725,64.3499984741211,18.98200035095215,27.51333236694336,81.23999786376953,62.720001220703125,81.75,25.52899932861328,161.60000610351562,127.61000061035156,114.7300033569336,6.512499809265137,65.75,20.865999221801758,29.366666793823242,82.6500015258789,56.810001373291016,77.3010025024414,22.197999954223633,138.14999389648438,118.62000274658203,104.95999908447266,5.554999828338623,62.7400016784668,18.22800064086914,27.260000228881836,75.4000015258789,57.70000076293945,78.16100311279297,23.084999084472656,143.0800018310547,126.31999969482422,108.44999694824219,5.614250183105469,65.13999938964844,19.567333221435547,29.22333335876465,77.26000213623047,119238100,1432310000,712352000,91621300,139533300,273649200,11978240000,64671700,2333671500,745449900,299337700
2018-06-01,53.50160217285156,84.98999786376953,19.520933151245117,115.01414489746094,99.01547241210938,84.58033752441406,5.86447286605835,53.43086242675781,22.863332748413086,25.480167388916016,58.549983978271484,60.9900016784668,84.98999786376953,24.263999938964844,135.6699981689453,121.33999633789062,104.19999694824219,5.922500133514404,65.69000244140625,22.863332748413086,28.549999237060547,82.7300033569336,63.849998474121094,88.15499877929688,27.180999755859375,159.19000244140625,124.8499984741211,111.91000366210938,6.730000019073486,66.5,24.915332794189453,29.163333892822266,83.79000091552734,60.31999969482422,81.75450134277344,24.226999282836914,132.67999267578125,119.97000122070312,103.11000061035156,5.875249862670898,63.400001525878906,18.922666549682617,27.456666946411133,79.30000305175781,61.959999084472656,81.85150146484375,25.437000274658203,153.3000030517578,120.37999725341797,108.33999633789062,6.349999904632568,64.63999938964844,19.05733299255371,27.68000030517578,81.87000274658203,106517500,1718826000,760839000,90552600,138683200,307772000,8785540000,64515600,3201376500,556858200,257136500
2018-07-01,57.492950439453125,88.87200164794922,18.081153869628906,121.9063720703125,108.13853454589844,93.3062744140625,6.061522483825684,53.76789093017578,19.875999450683594,26.545190811157227,57.68655014038086,65.54000091552734,88.87200164794922,22.177000045776367,143.8000030517578,132.52000427246094,114.94999694824219,6.121500015258789,65.62000274658203,19.875999450683594,29.74333381652832,81.51000213623047,65.9000015258789,94.00250244140625,25.18000030517578,146.6999969482422,132.63999938964844,117.61000061035156,6.414999961853027,66.43000030517578,24.318666458129883,29.886667251586914,84.4000015258789,60.31999969482422,83.90299987792969,19.746000289916992,133.1999969482422,120.11000061035156,102.19999694824219,5.831500053405762,61.880001068115234,19.075332641601562,27.799999237060547,80.70999908447266,60.630001068115234,84.13500213623047,24.009000778198242,133.8000030517578,121.33999633789062,103.72000122070312,5.852250099182129,65.58999633789062,24.004667282104492,28.549999237060547,81.88999938964844,108829300,1950422000,1739626000,98578900,145735900,298256100,6321876000,67980400,2584923000,352790700,204469200
2018-08-01,58.896888732910156,100.635498046875,17.85775375366211,118.43173217773438,109.9093017578125,93.51133728027344,6.948250770568848,55.046112060546875,20.110666275024414,28.517562866210938,56.738197326660156,66.83999633789062,100.635498046875,21.902999877929688,138.85000610351562,134.69000244140625,114.58000183105469,7.017000198364258,67.18000030517578,20.110666275024414,31.953332901000977,80.16999816894531,67.36000061035156,101.27850341796875,22.393999099731445,143.77000427246094,137.42999267578125,118.29000091552734,7.043000221252441,68.19999694824219,25.83066749572754,33.4033317565918,81.58999633789062,63.06999969482422,88.8010025024414,20.277000427246094,129.42999267578125,128.92999267578125,112.97000122070312,5.9679999351501465,63.90999984741211,19.213333129882812,29.206666946411133,76.51000213623047,65.3499984741211,89.19999694824219,22.326000213623047,142.97000122070312,132.38999938964844,115.75,6.153250217437744,65.23999786376953,19.865999221801758,29.6200008392334,80.88999938964844,94870900,1931516000,708543000,96097600,123996800,234427900,10917836000,99974600,4160403000,616978500,215072500
2018-09-01,64.64208221435547,100.1500015258789,20.116168975830078,130.06597900390625,113.50043487548828,92.09127044677734,6.960471153259277,55.54594802856445,17.65133285522461,28.099712371826172,60.79130172729492,73.36000061035156,100.1500015258789,24.67300033569336,152.49000549316406,138.1699981689453,112.83999633789062,7.0254998207092285,67.79000091552734,17.65133285522461,31.303333282470703,85.0199966430664,73.58000183105469,102.5250015258789,25.010000228881836,157.72000122070312,143.1300048828125,119.23999786376953,7.130499839782715,67.86000061035156,20.997333526611328,32.5533332824707,87.36000061035156,65.22000122070312,93.25,21.392000198364258,136.92999267578125,133.44000244140625,112.5199966430664,6.4670000076293945,65.66000366210938,16.816667556762695,31.229999542236328,79.5999984741211,66.73999786376953,101.32499694824219,21.858999252319336,137.86000061035156,134.69000244140625,114.33999633789062,7.003749847412109,67.11000061035156,19.79599952697754,31.933332443237305,80.41000366210938,109301400,1888910000,963452000,80648700,122168800,232549000,6340200000,53234800,2941131000,381637500,227023600
2018-10-01,60.7473258972168,79.90049743652344,18.358190536499023,103.47957611083984,114.9954605102539,88.97368621826172,5.221964359283447,53.20342254638672,22.488000869750977,30.005741119384766,56.97306823730469,68.94000244140625,79.90049743652344,22.349000930786133,121.31999969482422,139.99000549316406,109.0199966430664,5.270750045776367,64.47000122070312,22.488000869750977,33.426666259765625,79.68000030517578,74.1500015258789,101.65950012207031,25.214000701904297,159.3699951171875,141.42999267578125,116.80999755859375,7.318999767303467,67.98999786376953,23.143999099731445,34.20000076293945,86.88999938964844,65.77999877929688,73.81800079345703,20.822999954223633,112.05999755859375,132.22999572753906,102.7300033569336,4.40024995803833,61.91999816894531,16.51799964904785,30.963333129882812,76.22000122070312,73.80999755859375,101.09950256347656,24.788000106811523,153.61000061035156,138.25999450683594,113.37000274658203,7.104000091552734,67.69000244140625,20.384666442871094,31.43000030517578,85.3499984741211,182684600,3664416000,740940000,181855500,167964600,433042000,12977976000,70561300,4295410500,649263000,305909200
